DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2018,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2019,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2020,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2021,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2022,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Luxembourg,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2018,0.237,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2019,2.822,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2020,6.734,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2021,5.850,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2022,10.060,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2023,53.909,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Latvia,2024,3.740,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,1990,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,1991,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,1992,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,1993,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,1994,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,1995,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,1996,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,1997,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,1998,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,1999,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2000,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2001,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2002,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2003,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2004,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2005,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2006,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2007,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2008,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2009,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2018,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2019,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2020,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2021,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2022,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Moldova,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,1990,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,1991,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,1992,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,1993,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,1994,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,1995,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,1996,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,1997,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,1998,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,1999,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2000,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2001,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2002,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2003,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2004,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2018,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2019,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2020,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2021,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2022,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Montenegro,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2018,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2019,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2020,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2021,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2022,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,North Macedonia,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2017,301.825,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2018,378.707,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2019,379.422,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2020,364.182,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2021,392.272,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2022,384.442,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2023,376.798,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Malta,2024,380.590,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Total,Million cubic metres,Netherlands,1994,0.000,,
